Level,Date,Time,Source,Event_ID,Task_Category
Information,2020-08-08,13:05:00,ESENT,301,Logging/Recovery
Information,2020-08-08,13:00:00,ESENT,301,Logging/Recovery
Information,2020-08-08,13:00:00,ESENT,301,Logging/Recovery
Information,2020-08-08,12:59:00,ESENT,330,General
Information,2020-08-08,12:59:00,ESENT,300,Logging/Recovery
Information,2020-08-08,12:17:00,ESENT,102,General
Warning,2020-08-08,12:17:00,ESENT,642,General
Warning,2020-08-08,12:17:00,ESENT,642,General
Warning,2020-08-08,12:03:00,ESENT,642,General
Warning,2020-08-08,12:02:00,ESENT,642,General
Warning,2020-08-08,12:02:00,ESENT,642,General
Information,2020-08-08,12:02:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-08,12:02:00,Winlogon,6000,None
Information,2020-08-08,12:02:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-08,12:02:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-08,11:58:00,Winlogon,6003,None
Information,2020-08-08,11:58:00,AVLogEvent,5000,-1
Information,2020-08-08,11:58:00,AVLogEvent,5008,-1
Information,2020-08-08,11:58:00,WMI,5617,None
Information,2020-08-08,11:58:00,RAPSService,0,None
Information,2020-08-08,11:58:00,RAPSService,0,None
Information,2020-08-08,11:58:00,RAPSService,0,None
Warning,2020-08-08,11:58:00,ESENT,642,General
Warning,2020-08-08,11:58:00,ESENT,642,General
Warning,2020-08-08,11:58:00,ESENT,642,General
Warning,2020-08-08,11:58:00,ESENT,642,General
Information,2020-08-08,11:58:00,WMI,5615,None
Warning,2020-08-08,11:58:00,ESENT,642,General
Warning,2020-08-08,11:58:00,ESENT,642,General
Warning,2020-08-08,11:58:00,ESENT,642,General
Warning,2020-08-08,11:57:00,ESENT,642,General
Information,2020-08-08,11:57:00,VMware NAT Service,1000,None
Information,2020-08-08,11:57:00,VMware NAT Service,1000,None
Information,2020-08-08,11:57:00,AdobeARMservice,0,None
Information,2020-08-08,11:57:00,User Profile Service,1531,None
Warning,2020-08-08,11:57:00,ESENT,642,General
Warning,2020-08-08,11:57:00,ESENT,642,General
Warning,2020-08-08,11:56:00,ESENT,642,General
Information,2020-08-08,11:56:00,Security-SPP,16384,None
Information,2020-08-08,11:38:00,Security-SPP,1003,None
Information,2020-08-08,11:38:00,Security-SPP,1003,None
Information,2020-08-08,11:37:00,Security-SPP,1003,None
Information,2020-08-08,11:37:00,Security-SPP,1003,None
Information,2020-08-08,11:37:00,Security-SPP,1003,None
Information,2020-08-08,11:34:00,Security-SPP,16394,None
Warning,2020-08-08,11:34:00,ESENT,642,General
Warning,2020-08-08,11:20:00,ESENT,642,General
Warning,2020-08-08,11:20:00,ESENT,642,General
Warning,2020-08-08,11:20:00,ESENT,642,General
Warning,2020-08-08,11:20:00,ESENT,642,General
Warning,2020-08-08,11:20:00,ESENT,642,General
Warning,2020-08-08,11:20:00,ESENT,642,General
Information,2020-08-08,11:20:00,gupdate,0,None
Warning,2020-08-08,11:20:00,ESENT,642,General
Warning,2020-08-08,11:20:00,ESENT,642,General
Warning,2020-08-08,11:16:00,ESENT,642,General
Warning,2020-08-08,11:16:00,ESENT,642,General
Warning,2020-08-08,11:16:00,ESENT,642,General
Warning,2020-08-08,10:55:00,ESENT,642,General
Warning,2020-08-08,10:55:00,ESENT,642,General
Warning,2020-08-08,10:49:00,ESENT,642,General
Warning,2020-08-08,10:49:00,ESENT,642,General
Information,2020-08-08,10:25:00,ESENT,330,General
Warning,2020-08-08,10:25:00,ESENT,642,General
Information,2020-08-08,10:15:00,ESENT,326,General
Information,2020-08-08,10:15:00,ESENT,641,General
Information,2020-08-08,10:15:00,ESENT,330,General
Warning,2020-08-08,09:40:00,ESENT,642,General
Information,2020-08-08,09:40:00,ESENT,105,General
Information,2020-08-08,09:14:00,ESENT,302,Logging/Recovery
Information,2020-08-08,09:14:00,ESENT,301,Logging/Recovery
Information,2020-08-08,09:14:00,ESENT,330,General
Warning,2020-08-08,09:00:00,ESENT,642,General
Information,2020-08-08,09:00:00,ESENT,300,Logging/Recovery
Information,2020-08-08,09:00:00,ESENT,102,General
Information,2020-08-08,09:00:00,Security-SPP,16384,None
Information,2020-08-08,09:00:00,Security-SPP,16394,None
Warning,2020-08-08,09:00:00,ESENT,642,General
Warning,2020-08-08,09:00:00,ESENT,642,General
Warning,2020-08-08,09:00:00,ESENT,642,General
Warning,2020-08-08,09:00:00,ESENT,642,General
Warning,2020-08-08,09:00:00,ESENT,642,General
Warning,2020-08-08,09:00:00,ESENT,642,General
Warning,2020-08-08,09:00:00,ESENT,642,General
Warning,2020-08-08,09:00:00,ESENT,642,General
Information,2020-08-08,09:00:00,AVLogEvent,5008,-1
Information,2020-08-08,09:00:00,SecurityCenter,15,None
Information,2020-08-08,08:13:00,SecurityCenter,15,None
Information,2020-08-08,08:02:00,SecurityCenter,15,None
Information,2020-08-08,08:02:00,SecurityCenter,15,None
Information,2020-08-08,07:30:00,SecurityCenter,15,None
Information,2020-08-08,07:30:00,SecurityCenter,15,None
Information,2020-08-08,07:26:00,SecurityCenter,15,None
Information,2020-08-08,07:26:00,SecurityCenter,15,None
Error,2020-08-08,07:13:00,SecurityCenter,17,None
Warning,2020-08-08,07:13:00,ESENT,642,General
Warning,2020-08-08,07:13:00,ESENT,642,General
Information,2020-08-08,06:51:00,Security-SPP,16384,None
Information,2020-08-08,06:50:00,Security-SPP,16394,None
Warning,2020-08-08,06:45:00,ESENT,642,General
Warning,2020-08-08,06:45:00,ESENT,642,General
Warning,2020-08-08,06:22:00,ESENT,642,General
Warning,2020-08-08,06:22:00,ESENT,642,General
Warning,2020-08-08,06:18:00,ESENT,642,General
Warning,2020-08-08,06:18:00,ESENT,642,General
Warning,2020-08-08,06:15:00,ESENT,642,General
Warning,2020-08-08,06:14:00,ESENT,642,General
Warning,2020-08-08,06:12:00,ESENT,642,General
Warning,2020-08-08,06:12:00,ESENT,642,General
Warning,2020-08-08,06:12:00,ESENT,642,General
Warning,2020-08-08,06:12:00,ESENT,642,General
Warning,2020-08-08,06:12:00,ESENT,642,General
Warning,2020-08-08,06:12:00,ESENT,642,General
Warning,2020-08-08,06:12:00,ESENT,642,General
Warning,2020-08-08,06:12:00,ESENT,642,General
Warning,2020-08-08,06:12:00,ESENT,642,General
Warning,2020-08-08,06:12:00,ESENT,642,General
Information,2020-08-08,06:11:00,Security-SPP,16384,None
Information,2020-08-08,06:11:00,Security-SPP,1003,None
Information,2020-08-08,06:11:00,Security-SPP,1003,None
Information,2020-08-08,06:11:00,Security-SPP,1003,None
Information,2020-08-08,06:11:00,Security-SPP,1003,None
Information,2020-08-08,06:11:00,Security-SPP,1003,None
Information,2020-08-08,06:11:00,Security-SPP,16394,None
Warning,2020-08-08,06:11:00,ESENT,642,General
Warning,2020-08-08,06:11:00,ESENT,642,General
Information,2020-08-08,06:11:00,RestartManager,10001,None
Information,2020-07-08,23:31:00,RestartManager,10001,None
Information,2020-07-08,23:31:00,MsiInstaller,1042,None
Information,2020-07-08,23:31:00,MsiInstaller,1029,None
Information,2020-07-08,23:31:00,MsiInstaller,1038,None
Information,2020-07-08,23:31:00,MsiInstaller,1035,None
Information,2020-07-08,23:30:00,MsiInstaller,11728,None
Information,2020-07-08,23:30:00,DellClientManagementService,0,None
Information,2020-07-08,23:30:00,Security-SPP,16384,None
Information,2020-07-08,23:29:00,Security-SPP,16394,None
Information,2020-07-08,23:29:00,DellClientManagementService,0,None
Error,2020-07-08,23:24:00,RestartManager,10006,None
Error,2020-07-08,23:24:00,RestartManager,10006,None
